nFinIndID	sPeriodType	nTB	nOSB	nVSP	nClientID	nProductMK	nProductGID	nCompanyGroupID	nChannelMK	nChannelGID	nSegmentMK	nSegmentGID	dtDate	nServiceChannelMK	sServiceChannelCd	nAdjTypeID	nPayTermId	nUFIID	nEFIID	nOrgProfitCenterGID	dvalue	nSegmentGID_RB	nSegmentGID_KIB	nIndustryGID
10	M	38	9038	-1	1088136326	11040407	2058399	4	3080	172799	20401	102199	31.07.2018	1	MASS	-2	-1	900238	125	151999	2	-1	102199	?
17	M	18	8601	8601	30530579026	4060100	2059099	4	3080	173099	20402	101799	31.03.2019	1	MASS	-2	-1	-1	?	148199	2	-1	101799	?
17	M	49	-1	-1	1106286726	4080000	2058699	4	3080	172799	20202	102099	31.12.2020	1	MASS	9001	-1	-1	?	158799	1	-1	102099	?
10	M	42	8610	-1	668219226	11040407	2058399	4	3080	172799	20202	102099	31.03.2018	1	MASS	-2	-1	900238	125	152299	1	-1	102099	?
10	M	13	8596	0	953878226	11040407	2058399	4	3080	172799	20300	101899	31.01.2019	1	MASS	-2	-1	900238	125	151699	1	-1	101899	?
17	M	16	8598	2	32300087026	4130104	2922399	2	3080	173099	20402	101799	29.02.2020	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
10	M	44	8646	-1	1167235126	11040393	2059199	6	3080	173099	20402	101799	30.06.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
17	M	54	8621	-1	1026549326	4130900	2060699	2	3080	173099	20402	101799	30.04.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
13	M	42	6984	2	56017301042	4130104	2922399	2	3080	173099	20402	101799	30.06.2021	1	MASS	-2	-1	900244	1030	158799	1	-1	101799	?
17	M	42	9042	9042	780971126	11040407	2058399	4	3080	172799	20202	102099	31.12.2020	1	MASS	9001	-1	-1	?	158799	1	-1	102099	?
17	M	42	9042	9042	1026525826	11040407	2058399	4	3080	173099	20402	101799	29.02.2020	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
17	M	42	8610	-1	30674055026	11040393	2059199	1	3080	172799	20401	102199	28.02.2018	1	MASS	-2	-1	-1	?	151999	1	-1	102199	?
10	M	99	-1	-1	980224926	4060100	2059099	4	3080	173099	20402	101799	31.08.2021	1	MASS	9000	-1	900238	125	158799	-1	-1	101799	?
10	M	55	8626	4	31301047026	4130104	2922399	2	3080	173099	20402	101799	30.11.2019	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
17	M	38	9038	1770	31696971026	4130800	2059599	1	3080	173099	20402	101799	31.01.2019	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
10	M	13	8592	8592	956536426	11040407	2058399	4	3080	173099	20401	102199	30.11.2019	1	MASS	-2	-1	900238	125	151999	1	-1	102199	?
10	M	18	8603	8	29525626026	11040393	2059199	1	3080	173099	20402	101799	31.07.2020	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
17	M	99	-1	-1	32411953026	11040407	2058399	4	3080	173099	20402	101799	30.04.2021	1	MASS	9000	-1	-1	?	158799	-1	-1	101799	?
10	M	99	-1	-1	1135242926	11040407	2058399	4	3080	172799	20402	101799	31.10.2020	1	MASS	9000	0	900238	125	158799	-1	-1	101799	?
10	M	99	-1	-1	1342049745293193748	11040407	2058399	4	3080	173099	20202	102099	30.06.2020	1	MASS	9000	0	900238	125	158799	-69	-1	102099	?
10	M	16	8597	8597	671972526	11040407	2058399	4	3080	173099	20202	102099	31.01.2021	1	MASS	9001	-1	900238	125	158799	3	-1	102099	?
1	M	38	9038	63	31838925026	4130800	2059599	1	3080	173099	20402	101799	29.02.2020	1	MASS	60001	-1	5000012	1865	158799	-674,38	-1	101799	?
10	M	38	9038	0	29196952026	4080000	2058699	4	3080	173099	20202	102099	31.07.2019	1	MASS	-2	-1	900238	125	152299	1	-1	102099	102199
17	M	99	-1	-1	877283126	11040407	2058399	4	3080	173099	20201	102299	30.06.2021	1	MASS	9000	-1	-1	?	158799	-1	-1	102299	?
10	M	16	8598	20899	664291226	4130200	2058599	6	3080	173099	20401	102199	31.12.2018	1	MASS	-2	-1	900238	125	151999	2	-1	102199	?
10	M	99	-1	-1	1044018026	4060100	2059099	4	3080	173099	20402	101799	30.06.2020	1	MASS	9000	0	900238	125	158799	-1	-1	101799	?
17	M	16	8598	8598	933432926	11040407	2058399	4	3080	172799	20402	101799	31.05.2019	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
17	M	99	-1	-1	787686626	4060100	2059099	4	3080	173099	20402	101799	31.03.2021	1	MASS	9000	-1	-1	?	158799	-1	-1	101799	?
1	M	52	8619	17	30969173026	4060100	2059099	4	3080	173099	20402	101799	31.03.2020	1	MASS	60001	-1	900225	1034	158799	-15000	-1	101799	?
17	M	42	9042	17	781447426	11040393	2059199	1	3080	173099	20402	101799	31.08.2020	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
17	M	16	7003	7003	1058384626	11040407	2058399	4	3080	172799	20202	102099	30.09.2019	1	MASS	-2	-1	-1	?	152299	1	-1	102099	?
10	M	52	8590	8590	1155863026	11040407	2058399	4	3080	173099	20401	102199	31.10.2018	1	MASS	-2	-1	900238	125	151999	1	-1	102199	?
10	M	52	5221	8	977942626	11040407	2058399	4	3080	173099	20402	101799	30.06.2021	1	MASS	9001	-1	900238	125	158799	1	-1	101799	?
10	M	49	-1	-1	879958626	11040407	2058399	4	3080	172799	20401	102199	31.01.2021	1	MASS	9001	-1	900238	125	158799	1	-1	102199	?
10	M	44	8616	-1	843202526	4130900	2060699	2	3080	173099	20402	101799	31.01.2019	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
17	M	42	8611	1	32096592026	4130800	2059599	1	3080	173099	20402	101799	31.12.2019	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
10	M	70	8567	4	937461926	4060100	2059099	4	3080	173099	20401	102199	30.09.2019	1	MASS	-2	-1	900238	125	151999	1	-1	102199	?
10	M	49	-1	-1	666071426	11040407	2058399	4	3080	172799	20201	102299	30.09.2018	1	MASS	-2	-1	900238	125	150599	4	-1	102299	?
10	M	44	8644	8644	969411826	4080000	2058699	4	3080	172799	20401	102199	31.07.2020	1	MASS	9001	-1	900238	125	158799	1	-1	102199	?
10	M	13	9013	3	996397326	4130900	2060699	2	3080	173099	20402	101799	31.08.2019	1	MASS	-2	-1	900238	125	148199	2	-1	101799	?
10	M	42	9042	3	31699002026	4130900	2060699	2	3080	173099	20402	101799	31.08.2019	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
1	M	18	8603	1	925059326	11040393	2059199	1	3080	173099	20402	101799	30.06.2018	1	MASS	-2	-1	5000011	1865	148199	3177,97	-1	101799	?
17	M	52	8619	0	664317726	11040407	2058399	4	3080	172799	20201	102299	31.05.2018	1	MASS	-2	-1	-1	?	150599	1	-1	102299	?
17	M	55	9055	-1	982412126	11040407	2058399	4	3080	173099	20402	101799	30.09.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
17	M	44	8047	8047	877386526	11040407	2058399	4	3080	173099	20402	101799	31.05.2020	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
17	M	42	8610	999	1038880726	11040407	2058399	4	3080	173099	20401	102199	31.05.2021	1	MASS	9001	-1	-1	?	158799	1	-1	102199	?
17	M	42	8618	6	981907026	11040407	2058399	4	3080	173099	20402	101799	31.10.2020	1	MASS	9001	-1	-1	?	158799	6	-1	101799	?
10	M	99	-1	-1	1034149826	11040407	2058399	4	3080	173099	20300	101899	31.08.2020	1	MASS	9000	0	900238	125	158799	-3	-1	101899	?
10	M	42	6984	6984	831364326	11040407	2058399	4	3080	173099	20402	101799	31.01.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
10	M	54	8622	8	1008508726	11040393	2059199	1	3080	173099	20402	101799	31.12.2019	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
17	M	55	8629	8629	661871126	11040407	2058399	4	3080	172799	20201	102299	30.06.2019	1	MASS	-2	-1	-1	?	150599	9	-1	102299	101199
17	M	44	8644	8644	964208526	4080000	2058699	4	3080	173099	20300	101899	30.09.2018	1	MASS	-2	-1	-1	?	151699	1	-1	101899	?
10	M	99	-1	-1	1015678926	4060100	2059099	4	3080	173099	20402	101799	31.01.2020	1	MASS	9000	0	900238	125	158799	-1	-1	101799	?
10	M	67	29	29	1108977326	11040407	2058399	4	3080	173099	20201	102299	30.06.2020	1	MASS	9001	-1	900238	125	158799	2	-1	102299	?
17	M	13	8592	0	909587526	11040407	2058399	4	3080	172799	20402	101799	31.03.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
10	M	52	8631	15	31022226026	4130200	2058599	2	3080	173099	20402	101799	31.01.2019	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
10	M	16	8597	8597	938393926	11040407	2058399	4	3080	173099	20401	102199	31.12.2020	1	MASS	9001	-1	900238	125	158799	1	-1	102199	?
17	M	18	8600	8	30894253026	4130104	2922399	2	3080	173099	20402	101799	31.01.2021	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
17	M	13	8592	1	929814326	11040407	2058399	4	3080	173099	20401	102199	31.03.2021	1	MASS	9001	-1	-1	?	158799	1	-1	102199	?
10	M	42	8612	-1	1038992126	11040393	2059199	1	3080	172799	20402	101799	31.05.2019	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
10	M	54	8622	373	31442548026	11040393	2059199	6	3080	173099	20402	101799	31.07.2020	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
10	M	52	8619	-1	1055088826	4130200	2058599	2	3080	173099	20402	101799	29.02.2020	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
10	M	44	8646	1	31291920026	4060100	2059099	4	3080	173099	20402	101799	30.09.2019	1	MASS	-2	-1	900238	125	148199	2	-1	101799	?
17	M	44	8591	-1	49390641042	4060100	2059099	4	3080	173099	20402	101799	31.07.2020	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
10	M	42	8610	-1	917016526	11040407	2058399	4	3080	172799	20402	101799	31.08.2020	1	MASS	9001	-1	900238	125	158799	1	-1	101799	?
10	M	16	8598	-1	669996326	11040407	2058399	4	3080	173099	20202	102099	31.12.2020	1	MASS	9001	-1	900238	125	158799	1	-1	102099	?
18	M	16	8597	8	29229648026	4130900	2060699	2	3080	173099	20402	101799	31.07.2019	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
17	M	42	6984	6	951647026	4130104	2922399	2	3080	173099	20402	101799	31.01.2020	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
17	M	16	8597	-1	30786265026	11040393	2059199	6	3080	172799	20402	101799	30.06.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
17	M	55	8617	8617	661362526	4060100	2059099	4	3080	173099	20201	102299	31.05.2019	1	MASS	-2	-1	-1	?	150599	1	-1	102299	104199
17	M	52	8590	-1	1085417526	4130900	2060699	2	3080	173099	20401	102199	30.11.2018	1	MASS	-2	-1	-1	?	151999	1	-1	102199	?
10	M	44	8047	72	31313960026	4060100	2059099	4	3080	173099	20402	101799	31.08.2020	1	MASS	9001	-1	900238	125	158799	1	-1	101799	?
17	M	52	5221	-1	1444802238053528334	11040407	2058399	4	3080	172799	20402	101799	31.05.2020	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
17	M	99	-1	-1	1364655708640966340	4080000	2058699	4	3080	172799	20401	102199	31.12.2020	1	MASS	9000	0	-1	?	158799	-2	-1	102199	?
10	M	52	8631	15	833603926	11040393	2059199	1	3080	173099	20402	101799	31.10.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
10	M	54	1039	-1	30902972026	11040393	2059199	1	3080	172799	20402	101799	31.08.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
17	M	44	8047	-1	1045420326	4080000	2058699	4	3080	172799	20202	102099	31.12.2018	1	MASS	-2	-1	-1	?	152299	1	-1	102099	?
1	M	16	8597	11	911695326	11040393	2059199	1	3080	173099	20402	101799	30.06.2020	1	MASS	-2	-1	5000012	1865	158799	2500	-1	101799	?
13	M	52	5221	7	29427498026	4060100	2059099	4	3080	173099	20402	101799	30.11.2020	1	MASS	9001	-1	900244	1030	158799	2	-1	101799	?
17	M	44	8644	8644	1016041426	11040407	2058399	4	3080	173099	20402	101799	28.02.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
17	M	42	9042	7	792833626	4130800	2059599	1	3080	173099	20402	101799	30.09.2020	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
17	M	55	9055	-1	1080903026	4130700	2058199	6	3080	172799	20402	101799	31.10.2019	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
10	M	44	8602	-1	29104861026	4130900	2060699	2	3080	173099	20402	101799	31.08.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
10	M	70	9070	9070	885178126	11040407	2058399	4	3080	172799	20402	101799	30.04.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
10	M	38	9038	-1	1000047126	4080000	2058699	4	3080	172799	20402	101799	30.06.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
10	M	40	8607	-1	1057378426	4130200	2058599	6	3080	173099	20402	101799	31.12.2019	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
10	M	44	8646	-1	961408326	11040407	2058399	4	3080	173099	20402	101799	28.02.2019	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
10	M	42	6984	6984	671392226	11040407	2058399	4	3080	173099	20202	102099	30.06.2020	1	MASS	9001	-1	900238	125	158799	1	-1	102099	?
17	M	99	-1	-1	673305926	11040407	2058399	4	3080	172799	20402	101799	31.07.2021	1	MASS	9000	-1	-1	?	158799	-1	-1	101799	?
10	M	99	-1	-1	882821626	4060100	2059099	4	3080	173099	20402	101799	31.12.2020	1	MASS	9000	0	900238	125	158799	-1	-1	101799	?
17	M	99	-1	-1	1160204526	11040407	2058399	4	3080	173099	20401	102199	31.05.2021	1	MASS	9000	-1	-1	?	158799	-1	-1	102199	?
17	M	13	8593	-1	29051467026	11040407	2058399	4	3080	172799	20202	102099	28.02.2021	1	MASS	9001	-1	-1	?	158799	5	-1	102099	?
13	M	55	8637	6	1012932326	4130101	2060599	6	3080	173099	20402	101799	31.01.2021	1	MASS	-2	-1	900244	1030	158799	1	-1	101799	?
10	M	54	8625	1	1045416526	11040407	2058399	4	3080	173099	20402	101799	31.05.2020	1	MASS	9001	-1	900238	125	158799	1	-1	101799	?
13	M	54	8621	10	32144076026	4130104	2922399	2	3080	173099	20402	101799	31.03.2021	1	MASS	-2	-1	900244	1030	158799	1	-1	101799	?
10	M	99	-1	-1	53901595042	4060100	2059099	4	3080	173099	20402	101799	31.01.2020	1	MASS	9000	0	900238	125	158799	-1	-1	101799	?
1	M	13	8592	2	950797926	4130800	2059599	1	3080	173099	20402	101799	30.11.2019	1	MASS	-2	-1	5000012	1865	148199	1348,75	-1	101799	?
1	M	16	8598	1	30606349026	4130800	2059599	1	3080	173099	20401	102199	31.08.2020	1	MASS	-2	-1	5000012	1865	158799	7572,5	-1	102199	?
10	M	42	9042	-1	1068657326	11040407	2058399	4	3080	172799	20402	101799	30.04.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
10	M	55	9056	-1	29581426026	4060100	2059099	4	3080	173099	20201	102299	28.02.2021	1	MASS	9001	-1	900238	125	158799	1	-1	102299	?
10	M	99	-1	-1	1177686826	4080000	2058699	4	3080	173099	20402	101799	30.04.2021	1	MASS	9000	-1	900238	125	158799	-1	-1	101799	?
17	M	38	9038	-1	49269905042	4130900	2060699	2	3080	173099	20402	101799	31.10.2019	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
18	M	44	8615	6	1013071126	4130104	2922399	2	3080	173099	20402	101799	31.03.2021	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
10	M	16	8597	11	1223196526	11040407	2058399	4	3080	173099	20402	101799	30.11.2020	1	MASS	9001	-1	900238	125	158799	1	-1	101799	?
10	M	40	8608	20399	1129650626	11040393	2059199	6	3080	173099	20401	102199	31.01.2018	1	MASS	-2	-1	900238	125	151999	1	-1	102199	?
10	M	16	8598	8598	936014226	11040407	2058399	4	3080	173099	20402	101799	31.01.2019	1	MASS	-2	-1	900238	125	148199	4	-1	101799	?
10	M	99	-1	-1	30850454026	4060100	2059099	4	3080	172799	20402	101799	31.08.2020	1	MASS	9000	0	900238	125	158799	-1	-1	101799	?
17	M	44	8047	1	1012335926	11040407	2058399	4	3080	173099	20401	102199	30.06.2021	1	MASS	9001	-1	-1	?	158799	2	-1	102199	?
17	M	52	5230	2	994068526	4060100	2059099	4	3080	173099	20402	101799	31.08.2020	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
17	M	42	9042	16	51010446042	4130104	2922399	2	3080	173099	20402	101799	31.08.2021	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
10	M	42	9042	-1	830852426	11040407	2058399	4	3080	173099	20202	102099	31.10.2018	1	MASS	-2	-1	900238	125	152299	1	-1	102099	?
13	M	99	-1	-1	952921126	4060100	2059099	4	3080	173099	20402	101799	31.01.2020	1	MASS	9000	0	900244	1030	158799	-1	-1	101799	?
10	M	13	8592	8592	956541526	11040407	2058399	4	3080	172799	20401	102199	31.07.2018	1	MASS	-2	-1	900238	125	151999	5	-1	102199	?
10	M	55	8617	5	920159026	11040393	2059199	1	3080	173099	20402	101799	31.03.2020	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
10	M	42	8611	8611	763597226	11040407	2058399	4	3080	173099	20402	101799	31.12.2019	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
17	M	99	-1	-1	1054316426	11040407	2058399	4	3080	173099	20401	102199	28.02.2021	1	MASS	9000	-1	-1	?	158799	-1	-1	102199	?
17	M	52	8585	1	32141188026	11040393	2059199	1	3080	173099	20402	101799	31.03.2021	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
17	M	16	8598	8598	1075939826	11040407	2058399	4	3080	172799	20300	101899	29.02.2020	1	MASS	9001	-1	-1	?	158799	1	-1	101899	?
10	M	38	9038	1861	32053909026	4130800	2059599	1	3080	173099	20402	101799	31.08.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
10	M	99	-1	-1	972184826	11040407	2058399	4	3080	172799	20402	101799	30.04.2020	1	MASS	9000	0	900238	125	158799	-1	-1	101799	?
10	M	52	8619	7	1091693926	4130104	2922399	2	3080	173099	20402	101799	31.10.2020	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
17	M	40	8605	8605	670714726	11040407	2058399	4	3080	172799	20401	102199	31.07.2019	1	MASS	-2	-1	-1	?	151999	1	-1	102199	?
10	M	40	17	-1	661139726	11040407	2058399	4	3080	172799	20202	102099	30.06.2019	1	MASS	-2	-1	900238	125	152299	7	-1	102099	?
17	M	52	8620	-1	977540526	11040407	2058399	4	3080	172799	20402	101799	31.10.2019	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
1	M	40	8608	3	1065551826	4130104	2922399	2	3080	173099	20402	101799	30.11.2019	1	MASS	-2	-1	5000010	1865	148199	3850	-1	101799	?
10	M	55	8637	-1	31046052026	11040393	2059199	6	3080	172799	20402	101799	31.07.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
17	M	99	-1	-1	28976425026	11040407	2058399	4	3080	173099	20401	102199	31.10.2020	1	MASS	9000	0	-1	?	158799	-2	-1	102199	?
11	M	52	5230	12	995398726	4130800	2059599	1	3080	173099	20402	101799	31.10.2020	1	MASS	-2	-1	900241	1029	158799	1	-1	101799	?
17	M	70	8635	-1	29544528026	11040407	2058399	4	3080	172799	20202	102099	31.12.2020	1	MASS	9001	-1	-1	?	158799	1	-1	102099	?
17	M	70	8556	3	987395026	4060100	2059099	4	3080	173099	20401	102199	31.08.2020	1	MASS	9001	-1	-1	?	158799	1	-1	102199	?
1	M	42	8611	-1	672599726	4080000	2058699	4	3080	173099	20202	102099	31.12.2020	1	MASS	60001	-1	900225	1034	158799	-65842,68	-1	102099	?
13	M	38	9038	-1	30380318026	11040393	2059199	1	3080	172799	20402	101799	31.01.2018	1	MASS	-2	-1	900244	1030	148199	1	-1	101799	?
1	M	40	8608	-1	661794526	11040407	2058399	4	3080	173099	20201	102299	31.08.2020	1	MASS	9001	-1	900225	1034	158799	12067,3	-1	102299	?
17	M	38	9038	75	1042827426	4130800	2059599	1	3080	173099	20402	101799	31.07.2020	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
10	M	16	8598	-1	957202226	4080000	2058699	4	3080	173099	20402	101799	31.01.2019	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
17	M	40	8639	-1	1221977926	4060100	2059099	4	3080	173099	20402	101799	31.12.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
10	M	99	-1	-1	1033212026	4060100	2059099	4	3080	173099	20402	101799	29.02.2020	1	MASS	9000	0	900238	125	158799	-1	-1	101799	?
10	M	40	8607	3	971253526	4060100	2059099	4	3080	173099	20402	101799	30.11.2019	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
17	M	54	6991	-1	969308026	11040407	2058399	4	3080	172799	20402	101799	28.02.2019	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
10	M	55	8626	-1	931159326	11040407	2058399	4	3080	172799	20402	101799	30.09.2020	1	MASS	9001	-1	900238	125	158799	2	-1	101799	?
10	M	42	8612	-1	1039990526	11040407	2058399	4	3080	173099	20202	102099	30.04.2019	1	MASS	-2	-1	900238	125	152299	19	-1	102099	?
17	M	99	-1	-1	670138726	4080000	2058699	4	3080	173099	20202	102099	31.07.2021	1	MASS	9000	-1	-1	?	158799	-1	-1	102099	?
17	M	44	8644	2	661002826	11040407	2058399	4	3080	173099	20201	102299	31.05.2021	1	MASS	9001	-1	-1	?	158799	1	-1	102299	?
17	M	52	8619	-1	978825826	11040393	2059199	1	3080	172799	20402	101799	30.06.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
17	M	54	8623	-1	29731197026	11040407	2058399	4	3080	172799	20402	101799	31.05.2021	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
10	M	42	9042	-1	30864032026	11040393	2059199	6	3080	172799	20402	101799	31.05.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
17	M	42	8613	5	759225826	4130103	2919599	6	3080	173099	20402	101799	30.11.2019	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
10	M	67	5939	91	1038511526	11040407	2058399	4	3080	172799	20402	101799	30.11.2020	1	MASS	9001	-1	900238	125	158799	1	-1	101799	?
10	M	54	8623	-1	990024426	4130500	2058999	2	3080	172799	20402	101799	31.03.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
17	M	44	8591	1	962073426	4130200	2058599	2	3080	173099	20402	101799	31.01.2021	1	MASS	-2	-1	-1	?	158799	1	-1	101799	?
1	M	52	5230	3	1092823126	4130102	2113099	6	3080	173099	20402	101799	30.06.2020	1	MASS	60001	-1	6400442	1033	148199	2062,5	-1	101799	?
10	M	55	8638	213	1394666156995464616	11040407	2058399	4	3080	173099	20201	102299	31.07.2020	1	MASS	9001	-1	900238	125	158799	2	-1	102299	?
13	M	99	-1	-1	1035025126	4060100	2059099	4	3080	173099	20402	101799	31.08.2020	1	MASS	9000	0	900244	1030	158799	-1	-1	101799	?
10	M	55	8638	4	1013469626	4080000	2058699	4	3080	173099	20402	101799	28.02.2019	1	MASS	-2	-1	900238	125	148199	2	-1	101799	?
10	M	38	9038	0	50642514042	4080000	2058699	4	3080	173099	20402	101799	31.01.2020	1	MASS	9001	-1	900238	125	158799	1	-1	101799	?
17	M	52	8590	-1	952333326	4080000	2058699	4	3080	173099	20202	102099	31.03.2021	1	MASS	9001	-1	-1	?	158799	1	-1	102099	?
10	M	52	5221	12	53943094042	4060100	2059099	4	3080	173099	20402	101799	30.04.2020	1	MASS	9001	-1	900238	125	158799	1	-1	101799	?
10	M	77	-1	-1	661364426	11040407	2058399	4	3080	172799	20201	102299	31.08.2018	1	MASS	-2	-1	900238	125	150599	1	-1	102299	?
1	M	16	8597	-1	673633626	4130200	2058599	6	3080	173099	20401	102199	30.11.2019	1	MASS	-2	-1	6400442	1033	151999	1250	-1	102199	?
17	M	38	9038	-1	30923659026	11040393	2059199	1	3080	172799	20402	101799	31.08.2018	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
1	M	52	5221	8	1043030526	11040393	2059199	1	3080	173099	20401	102199	31.08.2020	1	MASS	60001	-1	5000012	1865	158799	-1250	-1	102199	?
17	M	44	8616	4	1019006826	4130104	2922399	2	3080	173099	20402	101799	31.10.2020	1	MASS	-2	-1	-1	?	158799	2	-1	101799	?
17	M	67	5940	7	1038362726	4130900	2060699	2	3080	173099	20402	101799	31.08.2019	1	MASS	-2	-1	-1	?	148199	1	-1	101799	?
10	M	77	-1	222	664992126	11040407	2058399	4	3080	172799	20401	102199	31.10.2019	1	MASS	-2	-1	900238	125	151999	2	-1	102199	?
17	M	99	-1	-1	820147226	11040407	2058399	4	3080	173099	20202	102099	28.02.2021	1	MASS	9000	-1	-1	?	158799	-2	-1	102099	?
17	M	99	-1	-1	671489326	4080000	2058699	4	3080	173099	20202	102099	28.02.2021	1	MASS	9000	-1	-1	?	158799	-1	-1	102099	?
17	M	44	8616	2	834035626	4060100	2059099	4	3080	173099	20402	101799	30.04.2020	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
17	M	40	8639	8639	1055500826	11040407	2058399	4	3080	173099	20401	102199	31.08.2020	1	MASS	9001	-1	-1	?	158799	1	-1	102199	?
10	M	52	8619	7	49834283042	4130103	2919599	6	3080	173099	20402	101799	31.05.2021	1	MASS	-2	-1	900238	125	158799	1	-1	101799	?
17	M	38	9038	-1	30087948026	11040407	2058399	4	3080	172799	20401	102199	31.05.2021	1	MASS	9001	-1	-1	?	158799	1	-1	102199	?
10	M	38	9038	-1	30857983026	11040393	2059199	1	3080	172799	20402	101799	31.01.2018	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
18	M	13	8594	-1	1025047826	11040407	2058399	4	3080	173099	20401	102199	31.03.2018	1	MASS	-2	-1	-1	?	151999	1	-1	102199	?
10	M	16	7003	-1	672233726	4080000	2058699	4	3080	172799	20202	102099	30.04.2019	1	MASS	-2	-1	900238	125	152299	1	-1	102099	?
18	M	44	8047	15	30387904026	4060100	2059099	4	3080	173099	20402	101799	29.02.2020	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
10	M	99	-1	-1	31051899026	11040407	2058399	4	3080	173099	20402	101799	30.04.2021	1	MASS	9000	-1	900238	125	158799	-2	-1	101799	?
17	M	67	8634	-1	31629533026	11040407	2058399	4	3080	173099	20402	101799	31.01.2020	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
17	M	42	8611	-1	672389826	11040407	2058399	4	3080	172799	20402	101799	31.03.2020	1	MASS	9001	-1	-1	?	158799	1	-1	101799	?
1	M	70	4157	4157	1246586026	4130200	2058599	6	3080	173099	20402	101799	30.04.2018	1	MASS	-2	-1	5000009	1865	148199	1271,19	-1	101799	?
10	M	42	8610	2	952938526	11040407	2058399	4	3080	173099	20402	101799	30.11.2019	1	MASS	-2	-1	900238	125	148199	1	-1	101799	?
